claimed_expenses,wire_transfer,month,total_expenses,type,id,name
635853,309728,46,631056,D,36,DADONE Fabiana
838364,277205,45,829344,D,36,DADONE Fabiana
643255,342063,44,643255,D,36,DADONE Fabiana
631281,405722,43,626250,D,36,DADONE Fabiana
759538,135153,42,753927,D,36,DADONE Fabiana
733174,252251,41,733174,D,36,DADONE Fabiana
896621,820542,40,896621,D,36,DADONE Fabiana
721814,267355,39,721814,D,36,DADONE Fabiana
337840,409087,38,337840,D,36,DADONE Fabiana
474537,440645,37,472438,D,36,DADONE Fabiana
412378,367720,36,408538,D,36,DADONE Fabiana
699259,252029,35,690842,D,36,DADONE Fabiana
745909,271998,34,741327,D,36,DADONE Fabiana
748810,176030,33,740537,D,36,DADONE Fabiana
599670,294585,32,599670,D,36,DADONE Fabiana
885094,167905,31,880032,D,36,DADONE Fabiana
839185,167905,30,837080,D,36,DADONE Fabiana
830937,217287,29,828762,D,36,DADONE Fabiana
731866,486507,28,728503,D,36,DADONE Fabiana
690041,291387,27,685514,D,36,DADONE Fabiana
631635,350520,26,630326,D,36,DADONE Fabiana
670991,354500,25,669231,D,36,DADONE Fabiana
978385,284133,24,972981,D,36,DADONE Fabiana
704721,264940,23,695750,D,36,DADONE Fabiana
707305,500344,22,701826,D,36,DADONE Fabiana
723372,323387,21,711724,D,36,DADONE Fabiana
547416,303202,20,547416,D,36,DADONE Fabiana
723122,319125,19,716782,D,36,DADONE Fabiana
879619,174410,18,876139,D,36,DADONE Fabiana
785612,336381,17,776002,D,36,DADONE Fabiana
633476,1177735,16,623866,D,36,DADONE Fabiana
540528,300706,15,531928,D,36,DADONE Fabiana
470102,513173,14,463952,D,36,DADONE Fabiana
509505,1271110,13,501475,D,36,DADONE Fabiana
538507,408242,12,538507,D,36,DADONE Fabiana
617045,400126,11,617045,D,36,DADONE Fabiana
760461,261472,10,760461,D,36,DADONE Fabiana
634936,343888,9,634936,D,36,DADONE Fabiana
560313,398364,8,560313,D,36,DADONE Fabiana
449257,331684,7,449257,D,36,DADONE Fabiana
342345,315263,6,342345,D,36,DADONE Fabiana
290469,387284,5,290469,D,36,DADONE Fabiana
322372,486938,4,322372,D,36,DADONE Fabiana
597732,347325,60,585793,D,35,DA VILLA Marco
648035,336563,59,638189,D,35,DA VILLA Marco
550520,592832,55,536010,D,35,DA VILLA Marco
497341,362322,54,482464,D,35,DA VILLA Marco
515237,1313977,52,497872,D,35,DA VILLA Marco
576766,350151,53,566493,D,35,DA VILLA Marco
624892,363472,57,609112,D,35,DA VILLA Marco
697490,576336,58,688667,D,35,DA VILLA Marco
520008,326925,51,508713,D,35,DA VILLA Marco
512759,390082,56,512759,D,35,DA VILLA Marco
712779,446806,50,699715,D,35,DA VILLA Marco
694030,592284,49,687048,D,35,DA VILLA Marco
505690,351788,48,490824,D,35,DA VILLA Marco
536008,327909,47,522481,D,35,DA VILLA Marco
527734,551341,46,520081,D,35,DA VILLA Marco
543764,333552,45,527651,D,35,DA VILLA Marco
486190,375761,44,486190,D,35,DA VILLA Marco
586538,570935,43,575130,D,35,DA VILLA Marco
473471,348700,42,465344,D,35,DA VILLA Marco
473213,343357,41,463447,D,35,DA VILLA Marco
494795,1914463,40,476513,D,35,DA VILLA Marco
482390,354630,39,467292,D,35,DA VILLA Marco
558606,355131,38,549243,D,35,DA VILLA Marco
512177,665729,37,501112,D,35,DA VILLA Marco
190135,367596,36,178512,D,35,DA VILLA Marco
491494,334051,35,477486,D,35,DA VILLA Marco
530570,635625,34,516847,D,35,DA VILLA Marco
457959,413113,33,434337,D,35,DA VILLA Marco
432947,369354,32,432947,D,35,DA VILLA Marco
487312,600762,31,477741,D,35,DA VILLA Marco
441938,344587,30,428451,D,35,DA VILLA Marco
463778,304965,29,448805,D,35,DA VILLA Marco
479296,1242983,28,466601,D,35,DA VILLA Marco
562621,334424,27,547752,D,35,DA VILLA Marco
604766,329450,26,591878,D,35,DA VILLA Marco
473302,607592,25,466489,D,35,DA VILLA Marco
533984,369225,24,518228,D,35,DA VILLA Marco
483014,229092,23,464459,D,35,DA VILLA Marco
404555,678726,22,396669,D,35,DA VILLA Marco
522662,188416,21,505187,D,35,DA VILLA Marco
475204,357614,20,475204,D,35,DA VILLA Marco
581938,516504,19,571048,D,35,DA VILLA Marco
509130,338406,18,497410,D,35,DA VILLA Marco
521135,350652,17,506485,D,35,DA VILLA Marco
578128,1767405,16,563358,D,35,DA VILLA Marco
531644,175363,15,516024,D,35,DA VILLA Marco
979016,365844,14,966586,D,35,DA VILLA Marco
631720,1033303,13,631720,D,35,DA VILLA Marco
350978,545404,12,350978,D,35,DA VILLA Marco
361001,528644,11,361001,D,35,DA VILLA Marco
377244,483509,10,377244,D,35,DA VILLA Marco
453666,454144,9,453666,D,35,DA VILLA Marco
334968,474444,8,334968,D,35,DA VILLA Marco
116805,446749,7,116805,D,35,DA VILLA Marco
81897,463507,6,81897,D,35,DA VILLA Marco
80435,649449,5,80435,D,35,DA VILLA Marco
119678,1031932,4,119678,D,35,DA VILLA Marco
591922,296547,60,586919,D,52,D'UVA Francesco
568278,316224,59,563093,D,52,D'UVA Francesco
725178,170992,54,716097,D,52,D'UVA Francesco
568477,281890,56,568477,D,52,D'UVA Francesco
765934,170592,53,762101,D,52,D'UVA Francesco
598372,170208,52,584879,D,52,D'UVA Francesco
702800,299262,55,693951,D,52,D'UVA Francesco
693955,528544,58,689555,D,52,D'UVA Francesco
999534,170592,51,993208,D,52,D'UVA Francesco
583361,289711,57,571737,D,52,D'UVA Francesco
824712,383484,50,820565,D,52,D'UVA Francesco
826711,282863,49,822442,D,52,D'UVA Francesco
721276,197888,48,713039,D,52,D'UVA Francesco
801419,324356,47,790313,D,52,D'UVA Francesco
671230,343545,46,666782,D,52,D'UVA Francesco
802390,252232,45,799814,D,52,D'UVA Francesco
524815,383296,44,524815,D,52,D'UVA Francesco
626561,361821,43,621225,D,52,D'UVA Francesco
682971,227608,42,673462,D,52,D'UVA Francesco
706753,307400,41,702355,D,52,D'UVA Francesco
823589,388566,40,810096,D,52,D'UVA Francesco
712492,236511,39,708358,D,52,D'UVA Francesco
712360,312499,38,709660,D,52,D'UVA Francesco
646681,357811,37,641193,D,52,D'UVA Francesco
762186,185276,36,753653,D,52,D'UVA Francesco
648751,331992,35,643501,D,52,D'UVA Francesco
771102,317853,34,763545,D,52,D'UVA Francesco
670227,291396,33,658664,D,52,D'UVA Francesco
556282,347109,32,556282,D,52,D'UVA Francesco
790164,378313,31,787274,D,52,D'UVA Francesco
675537,296854,30,670174,D,52,D'UVA Francesco
673146,197868,29,667474,D,52,D'UVA Francesco
712902,227271,28,710312,D,52,D'UVA Francesco
617062,327966,27,612483,D,52,D'UVA Francesco
611386,371575,26,606829,D,52,D'UVA Francesco
793769,343151,25,787762,D,52,D'UVA Francesco
705672,253380,24,699502,D,52,D'UVA Francesco
654127,307456,23,646962,D,52,D'UVA Francesco
762859,560801,22,759533,D,52,D'UVA Francesco
636961,313060,21,625131,D,52,D'UVA Francesco
504312,390233,20,504312,D,52,D'UVA Francesco
677870,418453,19,662616,D,52,D'UVA Francesco
648580,314388,18,640810,D,52,D'UVA Francesco
669608,292257,17,663158,D,52,D'UVA Francesco
752962,566614,16,747702,D,52,D'UVA Francesco
624987,353669,15,611164,D,52,D'UVA Francesco
572245,503651,14,561455,D,52,D'UVA Francesco
628554,992904,13,623714,D,52,D'UVA Francesco
602678,365745,12,602678,D,52,D'UVA Francesco
615857,337046,11,615857,D,52,D'UVA Francesco
657799,281634,10,657799,D,52,D'UVA Francesco
613357,281400,9,613357,D,52,D'UVA Francesco
523271,380120,8,523271,D,52,D'UVA Francesco
747761,226119,7,747761,D,52,D'UVA Francesco
509567,367641,6,509567,D,52,D'UVA Francesco
530891,442708,5,530891,D,52,D'UVA Francesco
872370,510026,4,872370,D,52,D'UVA Francesco
694201,194730,60,682202,D,51,D'INCA' Federico
628001,244351,55,614301,D,51,D'INCA' Federico
942548,177193,59,933511,D,51,D'INCA' Federico
790728,307304,53,778405,D,51,D'INCA' Federico
877797,222517,57,865461,D,51,D'INCA' Federico
796682,269824,58,789185,D,51,D'INCA' Federico
750848,346272,56,750848,D,51,D'INCA' Federico
702116,310186,52,686441,D,51,D'INCA' Federico
785371,206272,54,778470,D,51,D'INCA' Federico
845787,287127,51,835724,D,51,D'INCA' Federico
778726,302980,50,768634,D,51,D'INCA' Federico
731484,309465,49,723358,D,51,D'INCA' Federico
748880,194764,48,736744,D,51,D'INCA' Federico
642278,253303,47,630667,D,51,D'INCA' Federico
938054,322935,46,930764,D,51,D'INCA' Federico
751208,250656,45,744561,D,51,D'INCA' Federico
663289,387676,44,663289,D,51,D'INCA' Federico
706669,187667,43,700524,D,51,D'INCA' Federico
841933,187667,42,834924,D,51,D'INCA' Federico
852658,273157,41,845622,D,51,D'INCA' Federico
794955,305861,40,785462,D,51,D'INCA' Federico
680302,213511,39,668154,D,51,D'INCA' Federico
919220,243362,38,912819,D,51,D'INCA' Federico
880514,314442,37,871661,D,51,D'INCA' Federico
688592,225967,36,678668,D,51,D'INCA' Federico
750918,274958,35,740481,D,51,D'INCA' Federico
819893,329949,34,812071,D,51,D'INCA' Federico
678032,230510,33,659631,D,51,D'INCA' Federico
780577,311759,32,780577,D,51,D'INCA' Federico
861151,189232,31,851343,D,51,D'INCA' Federico
729238,260390,30,725533,D,51,D'INCA' Federico
763193,276537,29,755031,D,51,D'INCA' Federico
742611,330183,28,734098,D,51,D'INCA' Federico
857987,176263,27,849267,D,51,D'INCA' Federico
743894,249214,26,730383,D,51,D'INCA' Federico
868303,246959,25,858899,D,51,D'INCA' Federico
639737,275765,24,626303,D,51,D'INCA' Federico
730582,300725,23,716360,D,51,D'INCA' Federico
866595,304047,22,856502,D,51,D'INCA' Federico
654099,160811,21,637762,D,51,D'INCA' Federico
661295,374607,20,661295,D,51,D'INCA' Federico
831647,323876,19,818827,D,51,D'INCA' Federico
663072,179615,18,652222,D,51,D'INCA' Federico
783676,176250,17,763866,D,51,D'INCA' Federico
859154,729833,16,844094,D,51,D'INCA' Federico
655342,386981,15,645702,D,51,D'INCA' Federico
762009,513304,14,752889,D,51,D'INCA' Federico
676915,791080,13,662595,D,51,D'INCA' Federico
699174,283538,12,699174,D,51,D'INCA' Federico
677734,340971,11,677734,D,51,D'INCA' Federico
688673,365527,10,688673,D,51,D'INCA' Federico
513954,361965,9,513954,D,51,D'INCA' Federico
370879,519677,8,370879,D,51,D'INCA' Federico
494755,328267,7,494755,D,51,D'INCA' Federico
535735,398648,6,535735,D,51,D'INCA' Federico
347872,554409,5,347872,D,51,D'INCA' Federico
689888,756748,4,689888,D,51,D'INCA' Federico
,,60,,D,39,D'AMBROSIO Giuseppe
,,59,,D,39,D'AMBROSIO Giuseppe
818600,232929,58,815800,D,39,D'AMBROSIO Giuseppe
787290,190456,57,784900,D,39,D'AMBROSIO Giuseppe
683480,263166,54,678900,D,39,D'AMBROSIO Giuseppe
772740,284704,55,771900,D,39,D'AMBROSIO Giuseppe
748525,1629022,52,744295,D,39,D'AMBROSIO Giuseppe
681600,171043,56,681600,D,39,D'AMBROSIO Giuseppe
668712,196631,50,668300,D,39,D'AMBROSIO Giuseppe
748013,172359,51,746418,D,39,D'AMBROSIO Giuseppe
718865,200271,53,715041,D,39,D'AMBROSIO Giuseppe
624244,357321,49,624244,D,39,D'AMBROSIO Giuseppe
667780,224272,48,666330,D,39,D'AMBROSIO Giuseppe
676902,281636,47,675457,D,39,D'AMBROSIO Giuseppe
557652,291316,46,556385,D,39,D'AMBROSIO Giuseppe
622885,191812,45,615126,D,39,D'AMBROSIO Giuseppe
569624,259469,44,569624,D,39,D'AMBROSIO Giuseppe
616669,159519,43,614460,D,39,D'AMBROSIO Giuseppe
659670,154382,42,652060,D,39,D'AMBROSIO Giuseppe
727234,154381,41,723235,D,39,D'AMBROSIO Giuseppe
818736,400377,40,813932,D,39,D'AMBROSIO Giuseppe
698027,171891,39,695558,D,39,D'AMBROSIO Giuseppe
656728,235202,38,656243,D,39,D'AMBROSIO Giuseppe
759938,256169,37,757296,D,39,D'AMBROSIO Giuseppe
757315,255382,36,754140,D,39,D'AMBROSIO Giuseppe
753982,176020,35,747890,D,39,D'AMBROSIO Giuseppe
777293,185423,34,774372,D,39,D'AMBROSIO Giuseppe
763405,203620,33,757147,D,39,D'AMBROSIO Giuseppe
821011,307187,32,821011,D,39,D'AMBROSIO Giuseppe
750642,354595,31,749895,D,39,D'AMBROSIO Giuseppe
805720,203835,30,805343,D,39,D'AMBROSIO Giuseppe
749772,264975,29,747872,D,39,D'AMBROSIO Giuseppe
720001,671081,28,719538,D,39,D'AMBROSIO Giuseppe
724157,229808,27,721453,D,39,D'AMBROSIO Giuseppe
763628,261664,26,761613,D,39,D'AMBROSIO Giuseppe
698303,275991,25,695245,D,39,D'AMBROSIO Giuseppe
697164,213983,24,691578,D,39,D'AMBROSIO Giuseppe
828288,234489,23,823554,D,39,D'AMBROSIO Giuseppe
745040,358647,22,738735,D,39,D'AMBROSIO Giuseppe
780019,188022,21,772669,D,39,D'AMBROSIO Giuseppe
804328,325849,20,804328,D,39,D'AMBROSIO Giuseppe
683777,334496,19,676827,D,39,D'AMBROSIO Giuseppe
609306,288197,18,609306,D,39,D'AMBROSIO Giuseppe
683340,252995,17,683340,D,39,D'AMBROSIO Giuseppe
676225,1058903,16,666875,D,39,D'AMBROSIO Giuseppe
603764,272188,15,597764,D,39,D'AMBROSIO Giuseppe
670164,436572,14,666814,D,39,D'AMBROSIO Giuseppe
633906,816614,13,626456,D,39,D'AMBROSIO Giuseppe
600048,201328,12,600048,D,39,D'AMBROSIO Giuseppe
634680,204533,11,634680,D,39,D'AMBROSIO Giuseppe
625215,255065,10,625215,D,39,D'AMBROSIO Giuseppe
629698,214473,9,629698,D,39,D'AMBROSIO Giuseppe
606606,311868,8,606606,D,39,D'AMBROSIO Giuseppe
558496,194797,7,558496,D,39,D'AMBROSIO Giuseppe
872978,321495,6,872978,D,39,D'AMBROSIO Giuseppe
765750,170210,5,765750,D,39,D'AMBROSIO Giuseppe
754100,760874,4,754100,D,39,D'AMBROSIO Giuseppe
744482,259381,60,735574,D,33,CRIPPA Davide
702540,254095,59,692595,D,33,CRIPPA Davide
657757,235959,57,642709,D,33,CRIPPA Davide
704344,221343,53,692417,D,33,CRIPPA Davide
559722,305927,55,545916,D,33,CRIPPA Davide
545936,285900,56,545936,D,33,CRIPPA Davide
667518,258538,52,654271,D,33,CRIPPA Davide
684165,220013,54,670722,D,33,CRIPPA Davide
739002,435963,58,728827,D,33,CRIPPA Davide
716878,181016,51,706478,D,33,CRIPPA Davide
814296,264499,50,806170,D,33,CRIPPA Davide
634287,192421,49,625551,D,33,CRIPPA Davide
889504,202207,48,880214,D,33,CRIPPA Davide
689368,214857,47,642298,D,33,CRIPPA Davide
804544,279727,46,792971,D,33,CRIPPA Davide
879473,246670,45,863026,D,33,CRIPPA Davide
710887,289637,44,710887,D,33,CRIPPA Davide
621802,226368,43,608113,D,33,CRIPPA Davide
613501,171528,42,603168,D,33,CRIPPA Davide
699388,258505,41,691370,D,33,CRIPPA Davide
805183,264663,40,792463,D,33,CRIPPA Davide
684022,243854,39,668084,D,33,CRIPPA Davide
708107,226982,38,694460,D,33,CRIPPA Davide
1060173,192422,37,1048271,D,33,CRIPPA Davide
699918,225581,36,684268,D,33,CRIPPA Davide
921561,170043,35,909487,D,33,CRIPPA Davide
742678,335811,34,741676,D,33,CRIPPA Davide
651534,160220,33,632209,D,33,CRIPPA Davide
565160,251704,32,565160,D,33,CRIPPA Davide
701222,281306,31,690537,D,33,CRIPPA Davide
832818,173365,30,826857,D,33,CRIPPA Davide
757235,220085,29,747038,D,33,CRIPPA Davide
672445,634625,28,659270,D,33,CRIPPA Davide
906356,258189,27,897220,D,33,CRIPPA Davide
648296,302017,26,631747,D,33,CRIPPA Davide
566762,428485,25,559263,D,33,CRIPPA Davide
746750,309917,24,736218,D,33,CRIPPA Davide
594007,278640,23,585885,D,33,CRIPPA Davide
574760,570149,22,565035,D,33,CRIPPA Davide
599079,136948,21,581004,D,33,CRIPPA Davide
518449,328759,20,518449,D,33,CRIPPA Davide
744534,413763,19,729494,D,33,CRIPPA Davide
631603,171667,18,620543,D,33,CRIPPA Davide
601440,267318,17,593070,D,33,CRIPPA Davide
655823,1685194,16,637293,D,33,CRIPPA Davide
579091,281063,15,561701,D,33,CRIPPA Davide
742734,463597,14,726444,D,33,CRIPPA Davide
622335,867117,13,605315,D,33,CRIPPA Davide
630232,238910,12,630232,D,33,CRIPPA Davide
662331,235429,11,662331,D,33,CRIPPA Davide
646259,271227,10,646259,D,33,CRIPPA Davide
589044,268278,9,589044,D,33,CRIPPA Davide
588307,258566,8,588307,D,33,CRIPPA Davide
644320,257999,7,644320,D,33,CRIPPA Davide
548245,169234,6,548245,D,33,CRIPPA Davide
614511,194621,5,614511,D,33,CRIPPA Davide
744468,268063,4,744468,D,33,CRIPPA Davide
,,60,,S,126,CRIMI VITO CLAUDIO
,,59,,S,126,CRIMI VITO CLAUDIO
1084919,156505,58,1068579,S,126,CRIMI VITO CLAUDIO
956005,172945,52,956005,S,126,CRIMI VITO CLAUDIO
860583,196817,55,860583,S,126,CRIMI VITO CLAUDIO
840645,139560,54,840645,S,126,CRIMI VITO CLAUDIO
829066,297514,50,829066,S,126,CRIMI VITO CLAUDIO
891313,176756,56,891313,S,126,CRIMI VITO CLAUDIO
969016,139560,53,969016,S,126,CRIMI VITO CLAUDIO
953449,172945,51,953449,S,126,CRIMI VITO CLAUDIO
1011528,135996,57,974579,S,126,CRIMI VITO CLAUDIO
814715,274759,49,814715,S,126,CRIMI VITO CLAUDIO
970555,186089,48,970555,S,126,CRIMI VITO CLAUDIO
853677,260103,47,853677,S,126,CRIMI VITO CLAUDIO
878079,224998,46,878079,S,126,CRIMI VITO CLAUDIO
861662,101300,45,861662,S,126,CRIMI VITO CLAUDIO
767770,172727,44,767770,S,126,CRIMI VITO CLAUDIO
1007962,172727,43,1007962,S,126,CRIMI VITO CLAUDIO
1020962,172727,42,1020962,S,126,CRIMI VITO CLAUDIO
920753,121424,41,860773,S,126,CRIMI VITO CLAUDIO
925880,167727,40,925880,S,126,CRIMI VITO CLAUDIO
963928,167627,39,963928,S,126,CRIMI VITO CLAUDIO
908794,188852,38,894957,S,126,CRIMI VITO CLAUDIO
996054,202689,37,996054,S,126,CRIMI VITO CLAUDIO
733507,412683,36,733507,S,126,CRIMI VITO CLAUDIO
900756,217680,35,900756,S,126,CRIMI VITO CLAUDIO
875808,240129,34,874908,S,126,CRIMI VITO CLAUDIO
803186,297444,33,803186,S,126,CRIMI VITO CLAUDIO
898929,211696,32,898929,S,126,CRIMI VITO CLAUDIO
823059,260281,31,823059,S,126,CRIMI VITO CLAUDIO
860177,243868,30,850777,S,126,CRIMI VITO CLAUDIO
831459,272591,29,831459,S,126,CRIMI VITO CLAUDIO
835487,264523,28,835487,S,126,CRIMI VITO CLAUDIO
782873,320597,27,782873,S,126,CRIMI VITO CLAUDIO
704159,412785,26,677501,S,126,CRIMI VITO CLAUDIO
695292,434467,25,695292,S,126,CRIMI VITO CLAUDIO
762377,352316,24,762377,S,126,CRIMI VITO CLAUDIO
727333,366682,23,727333,S,126,CRIMI VITO CLAUDIO
830600,178371,22,830600,S,126,CRIMI VITO CLAUDIO
1007784,178371,21,1007784,S,126,CRIMI VITO CLAUDIO
642773,432888,20,642773,S,126,CRIMI VITO CLAUDIO
804104,384258,19,804104,S,126,CRIMI VITO CLAUDIO
611991,444581,18,611991,S,126,CRIMI VITO CLAUDIO
713785,347946,17,713785,S,126,CRIMI VITO CLAUDIO
784062,323666,16,784062,S,126,CRIMI VITO CLAUDIO
735745,272071,15,735745,S,126,CRIMI VITO CLAUDIO
957780,278111,14,957780,S,126,CRIMI VITO CLAUDIO
840439,296189,13,840439,S,126,CRIMI VITO CLAUDIO
738053,448095,12,738053,S,126,CRIMI VITO CLAUDIO
808187,365961,11,808187,S,126,CRIMI VITO CLAUDIO
882422,289539,10,882422,S,126,CRIMI VITO CLAUDIO
772934,296273,9,772934,S,126,CRIMI VITO CLAUDIO
752069,368112,8,752069,S,126,CRIMI VITO CLAUDIO
840777,279502,7,840777,S,126,CRIMI VITO CLAUDIO
754973,352244,6,754973,S,126,CRIMI VITO CLAUDIO
,,5,,S,126,CRIMI VITO CLAUDIO
,,4,,S,126,CRIMI VITO CLAUDIO
1096786,192471,60,1084100,D,32,COZZOLINO Emanuele
626996,209525,57,608803,D,32,COZZOLINO Emanuele
694980,309613,59,681631,D,32,COZZOLINO Emanuele
799823,170262,56,799823,D,32,COZZOLINO Emanuele
774123,308971,58,759209,D,32,COZZOLINO Emanuele
620270,226965,54,600713,D,32,COZZOLINO Emanuele
817328,331043,52,800701,D,32,COZZOLINO Emanuele
808045,318877,55,796184,D,32,COZZOLINO Emanuele
684958,297504,53,672605,D,32,COZZOLINO Emanuele
738845,175262,51,726966,D,32,COZZOLINO Emanuele
697601,334128,50,688041,D,32,COZZOLINO Emanuele
892933,330561,49,887066,D,32,COZZOLINO Emanuele
657012,257940,48,650787,D,32,COZZOLINO Emanuele
711722,258986,47,697952,D,32,COZZOLINO Emanuele
754683,185240,46,741283,D,32,COZZOLINO Emanuele
1087806,169434,45,1072517,D,32,COZZOLINO Emanuele
645649,169434,44,645649,D,32,COZZOLINO Emanuele
683608,169434,43,673261,D,32,COZZOLINO Emanuele
356318,169434,42,345414,D,32,COZZOLINO Emanuele
1071252,169434,41,1063670,D,32,COZZOLINO Emanuele
760340,169434,40,742095,D,32,COZZOLINO Emanuele
764430,169434,39,748795,D,32,COZZOLINO Emanuele
1120920,191644,38,1110972,D,32,COZZOLINO Emanuele
675481,191643,37,661769,D,32,COZZOLINO Emanuele
1281979,181493,36,1267495,D,32,COZZOLINO Emanuele
713769,175338,35,698751,D,32,COZZOLINO Emanuele
961039,260460,34,954291,D,32,COZZOLINO Emanuele
1076592,181439,33,1062887,D,32,COZZOLINO Emanuele
535956,327763,32,535956,D,32,COZZOLINO Emanuele
480297,167937,31,471865,D,32,COZZOLINO Emanuele
838304,173563,30,835691,D,32,COZZOLINO Emanuele
839996,186071,29,833297,D,32,COZZOLINO Emanuele
820202,487599,28,810487,D,32,COZZOLINO Emanuele
762439,344552,27,750525,D,32,COZZOLINO Emanuele
553424,362112,26,541377,D,32,COZZOLINO Emanuele
464672,231170,25,457964,D,32,COZZOLINO Emanuele
900844,195388,24,891508,D,32,COZZOLINO Emanuele
677386,316035,23,665183,D,32,COZZOLINO Emanuele
969192,299001,22,959502,D,32,COZZOLINO Emanuele
731624,252893,21,716384,D,32,COZZOLINO Emanuele
338375,363372,20,338375,D,32,COZZOLINO Emanuele
842093,312865,19,826533,D,32,COZZOLINO Emanuele
621494,362400,18,610094,D,32,COZZOLINO Emanuele
638676,339740,17,622806,D,32,COZZOLINO Emanuele
688147,1615884,16,674507,D,32,COZZOLINO Emanuele
595093,353374,15,578003,D,32,COZZOLINO Emanuele
563840,555185,14,550220,D,32,COZZOLINO Emanuele
622945,1025586,13,606265,D,32,COZZOLINO Emanuele
635816,395150,12,635816,D,32,COZZOLINO Emanuele
587342,364692,11,587342,D,32,COZZOLINO Emanuele
421627,377259,10,421627,D,32,COZZOLINO Emanuele
681158,245799,9,681158,D,32,COZZOLINO Emanuele
